order_id,order_date,year,quarter,month_name,day_name,customer_id,customer_name,age,age_group,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,discount_group,sales_amount,profit_margin,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship
ORD-01630,27/12/2021,2021,Q4,December,Monday,CUST77556,Arjun Joshi,37,Adult,Male,North,Delhi,Groceries,Dal (1kg),1,461.28,0.06,Low,357.77,12%,41.24,57.7,Cash on Delivery,,FALSE,Delivered,2
ORD-03201,16/10/2023,2023,Q4,October,Monday,CUST99262,Sanjay Joshi,19,Young Adult,Male,North,Chandigarh,Clothing,Kurta,7,1104.26,0.13,Medium,6551.79,37%,2415.74,58.32,Debit Card,3,FALSE,Delivered,1
ORD-03641,05/02/2024,2024,Q1,February,Monday,CUST69845,Ananya Nair,25,Young Adult,Female,North,Chandigarh,Beauty,Face Cream,4,867.46,0.22,High,4462.82,53%,2376.05,52.4,Debit Card,2,FALSE,Delivered,7
ORD-00005,01/02/2020,2020,Q1,February,Saturday,CUST66045,Aditya Singh,45,Adult,Other,East,Kolkata,Books,Textbook,6,682.59,0.22,High,2460.25,28%,680.71,76.22,Debit Card,1,TRUE,Returned,3
ORD-00176,18/03/2020,2020,Q1,March,Wednesday,CUST81366,Vikram Sharma,15,Child & Teen,Female,East,Patna,Furniture,Bookshelf,6,14217.54,0.36,Very High,54182.97,31%,16528.59,65.56,EMI,5,FALSE,Pending,9
ORD-00413,07/01/2020,2020,Q1,January,Tuesday,CUST24888,Nisha Mishra,3,Child & Teen,Male,East,Guwahati,Beauty,Sunscreen,9,2148.56,0.13,Medium,20282.55,47%,9481.52,85.42,Net Banking,5,FALSE,delivered,6
ORD-02231,30/08/2022,2022,Q3,August,Tuesday,CUST06734,Priya Mehta,26,Young Adult,Female,East,Guwahati,Electronics,Camera,7,49602.62,0.08,Low,439375.74,13%,57634.77,76.26,EMI,4,TRUE,Returned,7
ORD-01431,10/07/2021,2021,Q3,July,Saturday,CUST03275,Rohan Mishra,42,Adult,Female,West,Ahmedabad,Electronics,Smartwatch,8,32618.21,0.24,High,175909.3,13%,22171.54,80.63,Credit Card,5,FALSE,Delivered,2
ORD-03100,09/01/2023,2023,Q1,January,Monday,CUST55749,Rahul Das,38,Adult,Other,West,Surat,Groceries,Rice (5kg),1,166.38,0.11,Medium,187.22,10%,18.5,57.01,Debit Card,5,FALSE,Delivered,7
ORD-00024,01/10/2020,2020,Q4,October,Thursday,CUST27593,Nikhil Mehta,23,Young Adult,Male,South,Bangalore,Sports,Yoga Mat,9,14375.13,0.19,Medium,85772.89,17%,14206.15,58.57,Net Banking,5,FALSE,Delivered,2
ORD-03041,08/08/2023,2023,Q3,August,Tuesday,CUST35537,Sunita Nair,24,Young Adult,Male,Central,Raipur,Furniture,Chair,4,33469.07,0.02,Low,211554.01,29%,60337.15,33.54,EMI,3,TRUE,Returned,8
ORD-02422,11/12/2022,2022,Q4,December,Sunday,CUST80806,Deepa Bhat,26,Young Adult,Male,North,Amritsar,Clothing,Dress,6,2781.83,0.34,Very High,10384.52,34%,3543.82,47.91,Credit Card,2,FALSE,Delivered,3
ORD-02615,02/10/2023,2023,Q4,October,Monday,CUST36242,Shreya Iyer,38,Adult,Female,North,Chandigarh,Clothing,Jeans,9,924.21,0.25,High,6848.48,32%,2169.66,33.88,Debit Card,4,FALSE,Delivered,6
ORD-04133,12/02/2024,2024,Q1,February,Monday,CUST61673,Kavya Joshi,42,Adult,Female,Central,Raipur,Sports,Tennis Racket,5,6804.29,0.19,Medium,29844.9,27%,8007.3,38.07,EMI,5,FALSE,Delivered,6
ORD-02269,14/09/2022,2022,Q3,September,Wednesday,CUST17627,Deepa Kapoor,,,Other,South,Bangalore,Sports,Yoga Mat,3,13367.65,0.27,High,30351.3,27%,8238.28,76.52,Cash on Delivery,3,FALSE,Delivered,4
ORD-00027,01/11/2020,2020,Q4,November,Sunday,CUST34383,Kavya Chatterjee,2,Child & Teen,Female,West,Pune,Sports,Football,5,2324.58,0.2,Medium,8032.2,21%,1662.26,52.62,EMI,3,FALSE,Cancelled,4
ORD-00421,07/05/2020,2020,Q2,May,Thursday,CUST80414,Karan Rao,4,Child & Teen,Other,Central,Raipur,Beauty,Face Cream,6,682.35,0.15,Medium,4243.13,56%,2395.37,66.53,Cash on Delivery,3,FALSE,Delivered,5
ORD-00960,13/03/2021,2021,Q1,March,Saturday,CUST61286,Aarav Singh,11,Child & Teen,Male,Central,Nagpur,Electronics,Tablet,4,22676.17,0.17,Medium,85348.7,13%,11066.6,67.96,EMI,1,FALSE,Delivered,1
ORD-00603,26/09/2020,2020,Q3,September,Saturday,CUST11712,Deepa Nair,44,Adult,Male,Central,Raipur,Beauty,Face Cream,9,2256.35,0.31,Very High,13508.5,56%,7604.3,80.48,Cash on Delivery,5,TRUE,Returned,2
ORD-03058,17/08/2023,2023,Q3,August,Thursday,CUST75687,Priya Mehta,48,Adult,Other,South,Chennai,Clothing,Jacket,4,2277.17,0.19,Medium,10944.9,39%,4259.56,68.14,Cash on Delivery,2,TRUE,Returned,3
ORD-00830,15/01/2021,2021,Q1,January,Friday,CUST61741,Sanjay Reddy,47,Adult,Female,West,Surat,Sports,Cycle,5,10407.54,0.02,Low,43179.3,23%,9803.14,66.57,EMI,1,TRUE,Returned,6
ORD-00516,16/08/2020,2020,Q3,August,Sunday,CUST07356,Aditya Kumar,35,Young Adult,Male,South,Hyderabad,Groceries,Cooking Oil,10,322.15,0.26,High,2631.92,8%,219.32,72.89,EMI,4,FALSE,Delivered,5
ORD-03673,15/05/2024,2024,Q2,May,Wednesday,CUST42403,Shreya Gupta,27,Young Adult,Other,North,Amritsar,Clothing,Saree,1,2208.92,0.2,Medium,2768.11,29%,796.01,73.64,Net Banking,5,FALSE,Delivered,1
ORD-04052,24/10/2024,2024,Q4,October,Thursday,CUST70027,Sanjay Verma,58,Senior,Other,East,Patna,Books,Biography,5,1349.81,0.08,Low,6739.7,47%,3176.85,79.58,Net Banking,2,FALSE,Cancelled,10
ORD-03481,22/02/2024,2024,Q1,February,Thursday,CUST77456,Priya Mishra,44,Adult,Female,Central,Raipur,Groceries,Rice (5kg),3,74.2,0.24,High,203.22,6%,12.54,53.05,EMI,2,FALSE,Delivered,10
ORD-03266,11/10/2023,2023,Q4,October,Wednesday,CUST94697,Karan Patel,5,Child & Teen,Female,West,Pune,Furniture,Chair,6,34185.33,,,176966.47,33%,57877.84,63.45,Cash on Delivery,2,FALSE,Delivered,2
ORD-01128,24/05/2021,2021,Q2,May,Monday,CUST64957,Sanjay Kumar,21,Young Adult,Other,West,Ahmedabad,Books,Fiction Novel,2,810.88,0.39,Very High,1381.05,36%,500.04,42.7,Debit Card,5,FALSE,cancelled,2
ORD-02681,03/06/2023,2023,Q2,June,Saturday,CUST22232,Shreya Verma,43,Adult,Male,North,Ludhiana,Beauty,Shampoo,7,142.6,0.04,Low,1268.77,38%,481.8,55.31,Credit Card,2,FALSE,Pending,5
ORD-00885,02/04/2021,2021,Q2,April,Friday,CUST26006,Pooja Nair,34,Young Adult,Male,West,Ahmedabad,Clothing,Saree,9,3473.33,0.26,High,20518.25,34%,6894.62,54.27,UPI,2,FALSE,Delivered,1
ORD-03811,14/07/2024,2024,Q3,July,Sunday,CUST17506,Ananya Nair,42,Adult,Male,East,Kolkata,Sports,Dumbbells,3,2246.75,0.09,Low,10430.01,28%,2923.56,75.87,Net Banking,,FALSE,Delivered,7
ORD-03276,16/11/2023,2023,Q4,November,Thursday,CUST08733,Pooja Verma,35,Young Adult,Other,South,Kochi,Clothing,T-Shirt,5,2427.77,0.37,Very High,6775.69,35%,2397.72,59.3,EMI,3,FALSE,Delivered,2
ORD-01577,12/04/2021,2021,Q2,April,Monday,CUST22334,Sanjay Kapoor,46,Adult,Other,Central,Nagpur,Beauty,Sunscreen,8,2183.25,0.33,Very High,9813.33,31%,3029.21,47.17,UPI,2,FALSE,Delivered,5
ORD-00583,17/09/2020,2020,Q3,September,Thursday,CUST16103,Sunita Nair,31,Young Adult,Female,West,Ahmedabad,Books,Cook Book,7,477.86,0.36,Very High,2149.26,31%,674.69,44.92,Net Banking,3,FALSE,Delivered,3
ORD-03374,30/12/2023,2023,Q4,December,Saturday,CUST19728,Meera Singh,35,Young Adult,Male,Central,Raipur,Clothing,Jeans,6,2039.2,0.25,High,9153.05,55%,5063.52,61.17,EMI,4,FALSE,Delivered,6
ORD-03590,04/10/2024,2024,Q4,October,Friday,CUST88984,Aditya Shah,34,Young Adult,Female,West,Mumbai,Beauty,Sunscreen,10,1620.62,0.23,High,21174.44,27%,5674.7,44.36,Debit Card,1,TRUE,Returned,8
ORD-02341,10/11/2022,2022,Q4,November,Thursday,CUST63955,Arjun Bose,33,Young Adult,Female,East,Guwahati,Books,Self-Help Book,4,417.82,0.02,Low,1766.12,37%,656.08,75.99,Cash on Delivery,2,FALSE,Delivered,3
ORD-01090,05/07/2021,2021,Q3,July,Monday,CUST81568,Ananya Verma,26,Young Adult,Male,South,Chennai,Beauty,Face Cream,9,1526.75,0.05,Low,20189.33,49%,9972.58,67.44,UPI,,FALSE,Delivered,8
ORD-02009,06/05/2022,2022,Q2,May,Friday,CUST02356,Aarav Kapoor,28,Young Adult,Other,East,Kolkata,Furniture,Desk,5,34373.42,0.27,High,169000.08,30%,50613.06,89.82,Debit Card,1,TRUE,Returned,5
ORD-03864,08/05/2024,2024,Q2,May,Wednesday,CUST15933,Aarav Verma,41,Adult,Other,East,Bhubaneswar,Electronics,Smartphone,5,64468.92,0.2,Medium,374699.96,13%,48329.91,79.41,Net Banking,1,FALSE,Shipped,10
ORD-03244,11/02/2023,2023,Q1,February,Saturday,CUST42835,Meera Rao,38,Adult,Male,East,Guwahati,Beauty,Perfume,7,315.92,,,1848.67,35%,652.99,76.21,Cash on Delivery,3,FALSE,Delivered,4
ORD-00698,13/11/2020,2020,Q4,November,Friday,CUST94944,Priya Chatterjee,,,Female,Central,Nagpur,Furniture,Bed Frame,5,5883.06,0.15,Medium,18273.96,32%,5925.19,69.28,Cash on Delivery,2,FALSE,Shipped,9
ORD-03015,29/07/2023,2023,Q3,July,Saturday,CUST53698,Meera Kapoor,,,Male,East,Bhubaneswar,Sports,Cycle,8,4080.77,0.36,Very High,28369.38,25%,7223.68,77.54,Cash on Delivery,2,FALSE,Delivered,10
ORD-02569,23/01/2023,2023,Q1,January,Monday,CUST55735,Vikram Gupta,21,Young Adult,Male,South,Kochi,Books,Fiction Novel,5,238.01,0.34,Very High,658.25,55%,358.98,83.77,UPI,3,FALSE,Delivered,9
ORD-03658,05/08/2024,2024,Q3,August,Monday,CUST59639,Deepa Chatterjee,33,Young Adult,Male,North,Amritsar,Electronics,Headphones,1,20268.07,,,30490.51,17%,5209.56,57.63,EMI,2,FALSE,Delivered,10
ORD-00455,19/07/2020,2020,Q3,July,Sunday,CUST20908,Vikram Mehta,37,Adult,Female,South,Kochi,Electronics,Smartwatch,10,61673.76,0.15,Medium,681333.41,13%,90844.4,76.69,Cash on Delivery,3,FALSE,Delivered,7
ORD-03302,29/11/2023,2023,Q4,November,Wednesday,CUST00808,Arjun Reddy,31,Young Adult,Female,West,Mumbai,Electronics,Smartwatch,5,5934.23,0.35,Very High,18050.43,10%,1851.85,76.64,UPI,3,FALSE,Shipped,2
ORD-00276,05/02/2020,2020,Q1,February,Wednesday,CUST77008,Meera Bhat,34,Young Adult,Other,Central,Nagpur,Books,Textbook,7,1479.71,0.18,Medium,9080.88,44%,3968.87,53.15,Net Banking,4,FALSE,Delivered,2
ORD-03325,12/10/2023,2023,Q4,October,Thursday,CUST66402,Sanjay Nair,11,Child & Teen,Female,East,Bhubaneswar,Beauty,Sunscreen,8,1075.9,,,8522.19,56%,4754.61,89.59,Credit Card,3,FALSE,Delivered,6
ORD-00082,02/01/2020,2020,Q1,January,Thursday,CUST20826,Ananya Bose,38,Adult,Female,East,Guwahati,Clothing,Jeans,2,2078.45,0.17,Medium,2642.47,41%,1089.57,80.23,Debit Card,5,FALSE,Delivered,4
ORD-01677,18/01/2022,2022,Q1,January,Tuesday,CUST23764,Karan Pillai,22,Young Adult,Male,East,Patna,Clothing,Dress,2,2911.58,0.4,Very High,2708.74,43%,1155.62,78.02,Cash on Delivery,1,FALSE,Delivered,6
ORD-02651,21/02/2023,2023,Q1,February,Tuesday,CUST11133,Nisha Shah,38,Adult,Female,Central,Bhopal,Furniture,Desk,9,14262.49,0.23,High,118898.21,35%,41278.73,79.5,Cash on Delivery,1,TRUE,Returned,10
ORD-00862,29/01/2021,2021,Q1,January,Friday,CUST25585,Shreya Mishra,43,Adult,Other,West,Surat,Beauty,Shampoo,1,1381.02,0.28,High,820.75,47%,385.94,79.14,Cash on Delivery,1,FALSE,Delivered,2
ORD-00502,08/10/2020,2020,Q4,October,Thursday,CUST52899,Shreya Kapoor,32,Young Adult,Other,West,Pune,Sports,Football,6,10767.52,0.2,Medium,51595.93,27%,13803.27,52.86,UPI,3,FALSE,Shipped,9
ORD-03847,29/07/2024,2024,Q3,July,Monday,CUST01197,Karan Iyer,21,Young Adult,Other,North,Delhi,Furniture,Wardrobe,6,16429.02,0.27,High,133325.05,31%,40765.64,32.5,EMI,4,FALSE,Delivered,5
ORD-01567,12/01/2021,2021,Q1,January,Tuesday,CUST20735,Aditya Sharma,52,Adult,Other,North,Ludhiana,Beauty,Lipstick,7,1393.32,,,6778.86,51%,3453.91,40.11,UPI,1,FALSE,Delivered,7
ORD-02184,13/08/2022,2022,Q3,August,Saturday,CUST04059,Nisha Joshi,17,Child & Teen,Other,East,Guwahati,Electronics,Laptop,3,73253.06,0.25,High,209838.58,16%,32607.06,80.92,Credit Card,4,FALSE,Pending,6
ORD-03372,30/12/2023,2023,Q4,December,Saturday,CUST23507,Kavya Bhat,44,Adult,Female,Central,Bhopal,Books,Self-Help Book,4,746.29,0.3,High,1990.92,38%,758.46,47.79,Credit Card,1,FALSE,Delivered,7
ORD-02378,27/10/2022,2022,Q4,October,Thursday,CUST66835,Karan Pillai,5,Child & Teen,Male,North,Amritsar,Electronics,Tablet,1,34094.18,0.36,Very High,20167.52,11%,2201.52,51.11,EMI,,FALSE,Delivered,7
ORD-03585,04/09/2024,2024,Q3,September,Wednesday,CUST38973,Nikhil Rao,,,Female,North,Ludhiana,Groceries,Rice (5kg),3,242.04,0.22,High,845.64,6%,49.63,73.34,EMI,,FALSE,Pending,6
ORD-02183,13/08/2022,2022,Q3,August,Saturday,CUST73899,Meera Sharma,52,Adult,Female,East,Bhubaneswar,Groceries,Sugar,2,245.29,0.28,High,480.57,9%,45.1,88.28,Net Banking,5,FALSE,Delivered,5
ORD-01801,03/08/2022,2022,Q3,August,Wednesday,CUST42354,Pooja Singh,3,Child & Teen,Male,South,Chennai,Electronics,Smartphone,6,16805.34,0.37,Very High,72535.92,6%,4060.33,71.78,Debit Card,4,FALSE,Delivered,3
ORD-01191,20/06/2021,2021,Q2,June,Sunday,CUST42018,Aarav Iyer,49,Adult,Other,Central,Raipur,Books,Textbook,8,1136.87,0.18,Medium,9688.33,40%,3919.14,24.54,Cash on Delivery,5,FALSE,Delivered,6
ORD-01367,09/08/2021,2021,Q3,August,Monday,CUST32462,Shreya Rao,3,Child & Teen,Female,Central,Bhopal,Books,Fiction Novel,8,1443.03,0.31,Very High,8604.24,46%,3984.16,47.13,UPI,4,TRUE,Returned,10
ORD-00321,21/05/2020,2020,Q2,May,Thursday,CUST74301,Deepa Gupta,42,Adult,Male,Central,Indore,Electronics,Headphones,2,43853.55,0.03,Low,99867.38,12%,12392.88,71.03,Net Banking,4,FALSE,Delivered,5
ORD-03973,09/09/2024,2024,Q3,September,Monday,CUST60649,Rohan Verma,59,Senior,Male,West,Surat,Books,Biography,3,759.61,0.09,Low,2679.11,26%,696.15,32.82,Debit Card,5,FALSE,Delivered,6
ORD-00259,23/04/2020,2020,Q2,April,Thursday,CUST68265,Vikram Rao,37,Adult,Female,East,Bhubaneswar,Electronics,Smartphone,3,76008.49,0.07,Low,287543.2,7%,19589.55,67.43,Credit Card,5,FALSE,shipped,4
ORD-01295,08/07/2021,2021,Q3,July,Thursday,CUST43573,Rohan Das,28,Young Adult,Male,East,Patna,Groceries,Rice (5kg),1,69.87,0.27,High,75.65,8%,6,69.5,Credit Card,2,FALSE,Cancelled,9
ORD-04037,17/10/2024,2024,Q4,October,Thursday,CUST70226,Shreya Shah,34,Young Adult,Female,North,Ludhiana,Groceries,Rice (5kg),1,141.61,0.11,Medium,141.61,8%,11.5,52.28,UPI,4,FALSE,Delivered,9
ORD-03087,26/08/2023,2023,Q3,August,Saturday,CUST32672,Meera Patel,39,Adult,Female,West,Surat,Furniture,Desk,5,21847.95,0.29,High,103693.59,26%,26491.84,67.66,UPI,2,FALSE,Delivered,9
ORD-01162,06/04/2021,2021,Q2,April,Tuesday,CUST45949,Meera Joshi,33,Young Adult,Male,East,Kolkata,Furniture,Chair,4,16298.68,0.03,Low,94253.6,30%,28600.3,95.11,EMI,1,FALSE,Delivered,5
ORD-01742,13/02/2022,2022,Q1,February,Sunday,CUST91415,Aarav Gupta,44,Adult,Female,Central,Nagpur,Groceries,Dal (1kg),9,479.9,0.32,Very High,3253.67,7%,232.06,40.19,Credit Card,4,FALSE,Shipped,3
ORD-02413,11/09/2022,2022,Q3,September,Sunday,CUST99486,Nikhil Singh,,,Female,East,Guwahati,Sports,Cricket Bat,5,4583.05,0.3,High,12705.05,22%,2806.09,59.75,Net Banking,4,FALSE,Delivered,6
ORD-00933,25/02/2021,2021,Q1,February,Thursday,CUST94720,Rohan Singh,49,Adult,Female,South,Bangalore,Clothing,Kurta,9,2124.88,0.33,Very High,10230.52,44%,4454.91,81.17,Debit Card,,FALSE,Cancelled,6
ORD-01933,03/05/2022,2022,Q2,May,Tuesday,CUST20246,Amit Singh,45,Adult,Male,Central,Raipur,Beauty,Hair Oil,5,434.1,0.36,Very High,2157.36,40%,864.87,41.13,UPI,4,FALSE,delivered,7
ORD-03355,22/12/2023,2023,Q4,December,Friday,CUST79039,Nikhil Kumar,35,Young Adult,Male,West,Ahmedabad,Electronics,Tablet,5,28716,0.06,Low,118670.05,11%,13016.92,60.44,Net Banking,5,FALSE,Delivered,10
ORD-01790,03/04/2022,2022,Q2,April,Sunday,CUST11770,Nisha Chatterjee,33,Young Adult,Other,Central,Indore,Beauty,Hair Oil,2,2360.33,0.23,High,4038.37,46%,1837.87,81.05,EMI,,FALSE,Delivered,3
ORD-00546,29/08/2020,2020,Q3,August,Saturday,CUST11171,Kavya Gupta,35,Young Adult,Female,West,Pune,Books,Self-Help Book,8,318.51,0.31,Very High,1966.41,40%,790.49,72.37,Debit Card,5,FALSE,Shipped,9
ORD-02123,23/07/2022,2022,Q3,July,Saturday,CUST62186,Sunita Pillai,27,Young Adult,Other,South,Bangalore,Clothing,Kurta,7,1384.84,0.25,High,11886.58,22%,2574.91,74.62,Net Banking,2,TRUE,Returned,5
ORD-02806,05/02/2023,2023,Q1,February,Sunday,CUST69501,Meera Joshi,29,Young Adult,Other,Central,Indore,Groceries,Tea,5,481.67,0.37,Very High,2050.95,7%,141.47,41.15,EMI,,FALSE,Delivered,8
ORD-04085,11/07/2024,2024,Q3,July,Thursday,CUST20306,Priya Sharma,43,Adult,Female,West,Mumbai,Furniture,Bed Frame,2,20043.88,0.36,Very High,23212.41,22%,5160.18,25.71,Credit Card,3,FALSE,Delivered,10
ORD-01794,03/05/2022,2022,Q2,May,Tuesday,CUST42681,Deepa Joshi,4,Child & Teen,Male,West,Pune,Sports,Football,1,1321.99,0.39,Very High,995.97,20%,202.59,63.12,Debit Card,4,FALSE,Delivered,7
ORD-00473,28/07/2020,2020,Q3,July,Tuesday,CUST19554,Arjun Mehta,34,Young Adult,Male,West,Mumbai,Furniture,Chair,1,16334.58,0.09,Low,20183.9,26%,5249.68,61.69,Cash on Delivery,5,FALSE,cancelled,10
ORD-01652,01/07/2022,2022,Q3,July,Friday,CUST31119,Arjun Das,33,Young Adult,Other,North,Ludhiana,Electronics,Tablet,5,27023.75,0.03,Low,98800.7,16%,15632.48,68.45,Credit Card,4,FALSE,Delivered,7
ORD-00310,15/05/2020,2020,Q2,May,Friday,CUST01960,Sunita Rao,39,Adult,Female,West,Ahmedabad,Electronics,Smartphone,5,30601.06,0.34,Very High,118310.73,12%,14746.62,71.09,Cash on Delivery,4,FALSE,Shipped,2
ORD-00847,21/01/2021,2021,Q1,January,Thursday,CUST36203,Vikram Mehta,29,Young Adult,Male,Central,Nagpur,Furniture,Chair,7,27103.44,0.07,Low,140013.27,34%,47871.51,45.89,EMI,2,TRUE,Returned,7
ORD-01755,17/02/2022,2022,Q1,February,Thursday,CUST47141,Kavya Rao,24,Young Adult,Male,West,Mumbai,Sports,Yoga Mat,8,4285.05,0.23,High,24205.27,29%,7134.8,43.11,Cash on Delivery,,FALSE,Delivered,2
ORD-01549,26/11/2021,2021,Q4,November,Friday,CUST76040,Meera Chatterjee,19,Young Adult,Male,South,Hyderabad,Beauty,Shampoo,10,2199.23,0.03,Low,17600.22,42%,7462.56,84.56,EMI,4,FALSE,Shipped,10
ORD-00997,29/03/2021,2021,Q1,March,Monday,CUST53232,Vikram Pillai,11,Child & Teen,Other,West,Mumbai,Furniture,Sofa,,24694.95,0.14,Medium,21791.52,31%,6733.42,16.03,UPI,2,FALSE,Shipped,10
ORD-04029,15/10/2024,2024,Q4,October,Tuesday,CUST20995,Deepa Shah,,,Male,North,Chandigarh,Beauty,Face Cream,2,346.2,0.18,Medium,627.35,46%,286.41,60.58,UPI,4,FALSE,Delivered,4
ORD-03288,21/11/2023,2023,Q4,November,Tuesday,CUST96629,Karan Gupta,14,Child & Teen,Female,South,Chennai,Electronics,Headphones,8,24941.15,0.38,Very High,134271.79,14%,19098.95,79.77,Debit Card,4,FALSE,Delivered,4
ORD-02314,10/03/2022,2022,Q1,March,Thursday,CUST99949,Karan Mishra,36,Adult,Other,East,Kolkata,Groceries,Cooking Oil,7,490.56,0.36,Very High,2209.98,5%,120.11,92.2,Net Banking,3,FALSE,Shipped,2
ORD-04092,11/10/2024,2024,Q4,October,Friday,CUST89947,Ananya Chatterjee,19,Young Adult,Other,East,Guwahati,Groceries,Tea,5,398.96,0.3,High,1473.23,8%,123.43,103.58,Cash on Delivery,,TRUE,Returned,1
ORD-00308,13/05/2020,2020,Q2,May,Wednesday,CUST07042,Priya Sharma,27,Young Adult,Female,North,Ludhiana,Beauty,Shampoo,4,1944.29,0.17,Medium,8759.65,60%,5237.35,87.31,UPI,3,FALSE,Delivered,4
ORD-00887,02/04/2021,2021,Q2,April,Friday,CUST50884,Sanjay Pillai,49,Adult,Other,East,Patna,Sports,Yoga Mat,10,12708.22,0.28,High,91510.11,22%,20206.87,100.24,EMI,2,FALSE,Delivered,3
ORD-00397,20/06/2020,2020,Q2,June,Saturday,CUST17107,Ritu Pillai,2,Child & Teen,Other,East,Guwahati,Beauty,Face Cream,8,950.66,0.32,Very High,7094.52,53%,3770.8,84.8,Debit Card,5,FALSE,Delivered,7
ORD-00955,03/10/2021,2021,Q4,October,Sunday,CUST63974,Kavya Gupta,3,Child & Teen,Male,East,Kolkata,Sports,Dumbbells,3,14253.13,0.13,Medium,45619.3,24%,11131.02,67.22,EMI,1,FALSE,Cancelled,3
ORD-00875,02/01/2021,2021,Q1,January,Saturday,CUST89431,Sanjay Bose,43,Adult,Female,South,Kochi,Clothing,Jeans,9,2667.5,0.11,Medium,20759.02,41%,8438.9,78.87,Cash on Delivery,,FALSE,Delivered,3
ORD-01740,02/12/2022,2022,Q4,December,Friday,CUST21895,Sanjay Reddy,56,Senior,Male,South,Hyderabad,Clothing,Jeans,2,2432.6,0.26,High,3968.93,49%,1931.36,84.81,Net Banking,5,FALSE,Delivered,8
ORD-00169,15/03/2020,2020,Q1,March,Sunday,CUST14141,Nikhil Das,43,Adult,Male,Central,Raipur,Clothing,T-Shirt,2,3471.87,0.15,Medium,5928.17,33%,1972.09,48.98,Credit Card,1,FALSE,Shipped,4
ORD-00626,10/07/2020,2020,Q3,July,Friday,CUST10712,Rohan Kapoor,38,Adult,Female,North,Chandigarh,Groceries,Dal (1kg),4,372.01,0.37,Very High,823.95,7%,59.95,38.48,EMI,4,FALSE,Pending,8
ORD-01142,29/05/2021,2021,Q2,May,Saturday,CUST59363,Sunita Mehta,12,Child & Teen,Female,West,Surat,Electronics,Headphones,10,49305.3,0.37,Very High,431186.13,11%,48008.96,69,UPI,5,FALSE,Cancelled,7
ORD-02077,07/05/2022,2022,Q2,May,Saturday,CUST06928,Rahul Bhat,29,Young Adult,Other,West,Surat,Clothing,T-Shirt,1,332.88,0.4,Very High,306.13,42%,129.76,83.16,Debit Card,2,FALSE,Delivered,6
ORD-02987,18/07/2023,2023,Q3,July,Tuesday,CUST78771,Nikhil Gupta,39,Adult,Female,West,Surat,Groceries,Sugar,8,455.06,0.01,Low,5619.54,10%,561.84,83.7,Net Banking,3,FALSE,Delivered,10
ORD-03554,23/03/2024,2024,Q1,March,Saturday,CUST02299,Nisha Patel,51,Adult,Female,South,Kochi,Sports,Dumbbells,9,560.77,0.19,Medium,4861.13,23%,1118.77,78.58,Credit Card,2,FALSE,Delivered,1
ORD-03655,05/07/2024,2024,Q3,July,Friday,CUST44723,Ritu Singh,42,Adult,Male,West,Ahmedabad,Furniture,Sofa,10,15954.1,0.05,Low,267926.31,29%,76735.56,54.78,Debit Card,1,FALSE,Delivered,1
ORD-02465,12/05/2022,2022,Q2,May,Thursday,CUST74998,Kavya Bhat,25,Young Adult,Female,North,Delhi,Clothing,Kurta,1,336.77,0.25,High,197.49,34%,67.26,67.65,UPI,5,FALSE,Delivered,
ORD-04187,25/12/2024,2024,Q4,December,Wednesday,CUST58320,Pooja Sharma,,,Other,West,Ahmedabad,Furniture,Sofa,8,14656.38,0.05,Low,100424.49,23%,22861.06,54.81,Debit Card,1,FALSE,Delivered,6
ORD-00094,02/06/2020,2020,Q2,June,Tuesday,CUST12581,Sanjay Gupta,56,Senior,Female,West,Ahmedabad,Clothing,Kurta,5,1920.61,0.27,High,5697.27,40%,2295.66,69.18,Credit Card,5,FALSE,Delivered,10
ORD-03410,17/01/2024,2024,Q1,January,Wednesday,CUST69094,Kavya Chatterjee,41,Adult,Male,East,Kolkata,Clothing,Jeans,2,3049.88,0.02,Low,5433.3,24%,1313.05,83.88,EMI,4,FALSE,Pending,6
ORD-03917,20/08/2024,2024,Q3,August,Tuesday,CUST40587,Shreya Mehta,11,Child & Teen,Female,North,Amritsar,Furniture,Chair,9,27363.22,0.29,High,296392,17%,50443.65,53.56,UPI,3,FALSE,Delivered,5
ORD-01482,27/10/2021,2021,Q4,October,Wednesday,CUST43427,Pooja Patel,25,Young Adult,Female,South,Bangalore,Beauty,Lipstick,5,2139.28,0.29,High,6723.8,52%,3518.82,60.66,Debit Card,5,FALSE,Delivered,7
ORD-02055,24/06/2022,2022,Q2,June,Friday,CUST92237,Arjun Patel,33,Young Adult,Other,South,Chennai,Electronics,Smartwatch,7,54204.8,0.01,Low,574778.48,12%,66152.73,87.36,EMI,1,FALSE,Delivered,8
ORD-03552,23/03/2024,2024,Q1,March,Saturday,CUST47390,Ananya Das,22,Young Adult,Other,West,Ahmedabad,Electronics,Laptop,10,58117.48,0.32,Very High,569729.38,10%,56329.27,66.82,Debit Card,1,FALSE,Delivered,3
ORD-00147,03/01/2020,2020,Q1,January,Friday,CUST66395,Arjun Sharma,15,Child & Teen,Male,South,Hyderabad,Beauty,Perfume,3,584.36,0.36,Very High,1260.05,35%,445.33,92.76,Credit Card,4,FALSE,Shipped,4
